Company Name,Company Link,Description,Geography
Meditrina,http://meditrina-inc.com/,"Meditrina is developing a medical device intended for the treatment of various intrauterine pathologies. The Aveta system is the first seamless hysteroscopy system for the office or operating room, removing the complexity of hysteroscopy procedures.",California
Medivis,http://medivis.com/,Medivis is a medical technology company that uses augmented reality and artificial intelligence to facilitate advanced medical imaging and surgical visualization. Their FDA-Cleared Surgical AR integrates the latest computer vision advancements to decrease surgical complications and improve patient outcomes all while lowering costs.,New York
MedScout,https://www.medscout.io/,"MedScout has launched the first revenue acceleration platform built for medium-sized medical technology companies. Seamlessly integrating into the client’s CRM, the platform enables sales and marketing teams to easily find best-fit prospects, learn more about them, and then organize sales activities.",South
MeliBio,https://melibio.com/,"MeliBio makes 100% plant-based honey without the environmental damage caused by commercial bees. With its proprietary blend of ingredients, MeliBio uses microbial fermentation and synthetic biology to make plant-based honey that has the same nutrient composition, sweetness, and viscosity of conventional honey.",California
Mendel,http://somosmendel.com/,"Mendel is a decentralized expense reporting solution combined with a corporate credit card. Their platform combines expense management software with a smart corporate credit card, allowing companies to set up workflows and define parameters for employee spending.",Mexico
MergeQueue,http://mergequeue.com/,MergeQueue has developed a GitHub app that monitors PullRequests and automatically merges them after running all of the required validations. Their First-in-First-Out queue helps users manage merge workflow in GitbHub repositories and increase productivity by both automating merge workflows and improving code quality.,California
Merit,https://merits.com/,"Merit provides a digital credentialing system for issuing, verifying, and tracking credentials issued by governments, companies and other public and private organizations. Merit’s digital credentialing system enables public- and private-sector organizations to easily issue verified licenses, certificates, and awards to their members and trainees. Individuals benefit by having all of their life’s achievements in one secure place and in their control. Agencies and industries benefit by having a common standard to check credentials without the need for a personal connection to create trust.",California
Mesa Cloud,http://mesacloud.com/,Mesa Cloud is a student-progress tracking and graduation-management platform. Their centralized solution analyzes student data and automatically tracks each student’s achievements against their best graduation path.,South
Metis Minds,https://metisminds.com/,"Metis Minds (formerly ATENTIV) uses a special EEG headset that teaches children personalized cognitive skills while playing an immersive adventure game on the computer. With regular use, children can enhance their ability to focus and self-control / manage, leading to success in school, home, and social settings.",New England
Metrobi,http://metrobi.com/,"Metrobi is a Boston-based delivery service that helps food and beverage makers and other businesses with wholesale deliveries to restaurants, cafes, and grocery stores. They have developed a mobile app that uses AI to provide shared B2B deliveries. It frees clients from the hassles of making local deliveries, giving them access to an on-demand delivery fleet and saving them money.",New England
Mic,http://www.mic.com/,"Mic is a media brand and news platform for the Millennial generation. They provide timely and relevant articles that speak on pop culture, recent events, trends in social media, and other topics which might interest people between the ages of 20 and 35.",New York
Midgame,http://midgame.gg/,"Midgame developed an intelligent voice assistant for gamers and esports teams. Their AI assistant allowed users to streamline their gameplay, expand their abilities, and bring them deeper into the game, all while reducing friction and expanding capabilities.",New York
Miga Health,https://migahealth.com/,"Miga Health is a digital health company building out medical and services products that unite key stakeholders (consumers, physicians, biopharma, employers) in the goal of preventing heart attacks and strokes. The company is focused on developing medical products and services (e.g., diagnostics, clinical visits, and prescriptions) for hypertension, hyperlipidemia, and other chronic conditions that lead to heart disease.",California
Mighty,http://www.mighty.com/,"Mighty is an all-in-one platform for legal funders to manage and grow their businesses — ultimately helping plaintiffs get fairer outcomes. It helps lienholders and law firms work better together in order to manage documents, case statuses, and liens.",New York
Mighty Buildings,http://mightybuildings.com/,"Mighty Buildings is a new stealth technology company. They are working on a disruption of the construction industry with 3D printing tech, robotics, and composite materials.",California
Mighty Health,http://mightyhealth.com/,"Mighty Health develops solutions for cardiovascular care, with in-home treatment powered by digital therapeutics technology. They offer a cardiologist-designed treatment plan, heart health exercises, as well as nutrition plans personalized for users.",California
Mindset Health,https://www.mindsethealth.com/,"Mindset is a digital therapeutics business, building a portfolio of apps which leverage hypnotherapy and cognitive behavioral therapy techniques to treat chronic health conditions. Its current portfolio of apps help relieve symptoms of IBS, menopause, and smoking cessation — and future products will address anxiety, depression, sleep disturbance, chronic pain, obesity/eating disorders, and more.",Australia
MintNFT,http://mintnft.io/,"Mint NFT has developed a platform where brands can create a fully branded environment to sell NFTs and launch branded marketplaces. Their platform provides a digital collectibles fan marketplace that helps brands, artists, and IP owners launch collaborative NFTs. It provides collectors a fully immersive experience as they interact with drops, as well as buy and sell in the marketplace.",California
miRecule,http://www.mirecule.com/,MiRecule is a pre-clinical biotechnology company that is focused on the development of microRNA therapeutics to treat cancer and other diseases. They utilize a genomic based drug development platform that is designed to treat drug-resistant cancers.,Mid-Atlantic
Mission Bio,http://missionbio.com/,"Mission Bio developed tools for researchers and clinicians to unlock single-cell biology to enable discovery, development, and delivery of precision medicine. They combined single-cell resolution with comprehensive biology, from genotype to phenotype.",California
Mitra Biotech,http://mitrabiotech.com/,"Farcast Biosciences is an oncology solutions company personalizing cancer treatment with their patented ""CANScript"" diagnostic platform. Their unique approach to testing has the potential to deliver powerful predictions for personalized therapy selection and enhanced drug development.",New England
ModBot,http://www.modbot.com/,Modbot is a robot development platform that is designed to implement creative technologies across different industries. It introduces software defined robotics that are powered by flexible modular hardware and rapid integration development software.,California
Moises,https://moises.ai/,"Moises’ platform offers musicians and producers a suite of AI tools such as audio separation, pitch/beats/chord detection, metronome, tempo changer and mastering. Moises is building a suite of AI-enabled DAW (Digital Audio Workstation) apps. Its first app, available on mobile with a freemium model, uses AI to parse music files into their parts (drums, voice, etc.) to enable editing, modulation, and reproduction.",Mountain
MoneyMade,http://moneymade.io/,"MoneyMade is a discovery and investment platform for alternative asset marketplaces. Their solution gives users access to nearly 200 investment platforms in conventional and alternative asset classes, and connects them with a community of fellow investors.",California
Monterey,https://www.monterey.ai/,"Monterey AI serves as a “co-pilot” for product development. It replaces documents with workflows that automatically generate product specs — including feature ideas, metrics, designs, and launch plans. Using Monterey, customers pick a product template based on their use case (e.g., “software as a service”) and configure the inputs. The platform then uncovers cross-team conflicts and dependencies while providing a bird’s-eye view of the portfolio to align features.",California
MontyCloud,https://www.montycloud.com/,"MontyCloud is a multi-cloud management platform intended to simplify management and governance of modern cloud infrastructure, applications, and services. The company’s Intelligent Cloud Operations platform enables small to medium businesses and enterprises to become cloud powerhouses and reduce their total cost of cloud operations by 30% or more",West Coast (x-CA)
Moons,http://mymoons.mx/,"Moons is a Latin American orthodontic treatment company. Their inconspicuous, 3D-printed, removable braces treat crooked teeth in six months for a fraction of the competitors’ cost.",South/Central America
Mootral,http://mootral.com/,Mootral manufactures a natural feed supplement that improves animal health and reduces methane emissions by up to 38%. Their formula is based on a proprietary combination of active compounds from garlic and flavonoids derived from citrus.,Europe
Motif FoodWorks,http://madewithmotif.com/,Motif FoodWorks is an ingredient innovation company dedicated to reshaping the landscape of food through bio-science and technology. They strive to innovate new food ingredients that maintain taste while achieving better nutrition and sustainability.,New England
Motorq,http://motorq.co/,"Motorq is a connected car data and analytics company, working with car fleet managers to provide a cloud-based middleware software solution. It allows businesses to leverage data and actionable insights from the emerging set of connected-car systems.",California
Movandi,http://movandi.com/,"Movandi has developed an innovative technology for 5G mm wave deployments that removes many of the barriers to the adoption of 5G. Their chipset, coupled with software, goes into various repeaters/routers and wireless access points in order to boost and redirect network signals. Movandi is currently working with Verizon on their 5G rollout in the US.",California
Movn Health,https://www.movnhealth.com/,"Movn Health (formerly Moving Analytics) is the leading national telehealth provider of virtual cardiac rehab and cardiovascular prevention programs. The company combines evidence-based guidelines, behavioral science, remote monitoring, and telehealth coaching to engage patients to adopt heart-healthy lifestyles.",California
Moxie,http://moxie.xyz/,Moxie is a marketplace for group fitness coaching. Their platform offers 24/7 access to a range of live fitness and yoga classes powered by individual instructors.,New York
Mozza Foods,http://mozzafoods.com/,"Mozza makes cheese from plants that’s indistinguishable from cheese that comes from animals. Their plant-based cheese offers the same characteristics of dairy cheese — such as melt, stretch and taste — to provide consumers an alternative to dairy cheese.",California
MUD / WTR,http://mudwtr.com/,"MUD\WTR produces and sells an organic coffee-alternative beverage that offers health and performance benefits. Thei MUD\WTR beverage consists of masala chai, cacao, adaptogenic mushrooms, and other organic ingredients that help support health and well-being. It also provides the same focus and energy boosts as coffee but with much less caffeine (one-seventh).",California
MultiScale,https://multiscale.tech/,"Multiscale’s software optimizes exploration of materials & manufacturing processes, significantly speeding up product introduction. Its AI platform overcomes the complex fragmentation of data required to produce high-fidelity models by connecting experiments, simulations, and materials domain expertise through data-driven fusion.",West Coast (x-CA)
Mureni,http://mureni.com/,Mureni is a dental services provider in Latin America. Their offerings include 3D scans and printing technologies to provide customers with an effective treatment without the need to visit an orthodontist.,South/Central America
Mycocycle,https://mycocycle.com/,"By training mushrooms to eat trash, Mycocycle is sustainably diverting industrial waste such as asphalt shingles and rubber from landfills and turning it into usable, recycled products. Leveraging its proprietary process and trained mycelium mixture, Mycocycle delivers products that can be used in building materials, packaging, and other industrial applications. The result is not only environmental benefits but costs savings for customers of millions of dollars annually in service fees and penalties.",Midwest
Mylance,http://mylance.co/,"Mylance is a business-in-a-box solution to help skilled freelancers reduce their administrative burden. Mylance’s immersive bootcamp teaches new freelancers key skills, and their monthly subscription service helps manage finances and tax preparation.",California
Mysten Labs,https://mystenlabs.com/,"Mysten Labs provides developers with a scalable, secure, low-cost, and high-performance Layer 1 blockchain — the foundational “operating system” for Web3. Mysten’s Sui is a permissionless Layer 1 blockchain with high throughput, instant settlement, and rich on-chain assets, providing user-friendly experiences and scalable web 3 solutions.",California
Mythic,http://mythic-ai.com/,"Mythic is an AI computational platform. Their solution delivers the power of desktop GPUs in a single chip, allowing AI models to be run on edge devices (smart cameras, gaming systems, intelligent appliances, etc.).",California
Mythical Games,https://www.mythical.games/,"Mythical is a game-technology platform for the buying, trading, and selling of in-game digital assets. Major games like Fortnite, League of Legends, and Counterstrike can leverage this platform to control in-game customization, earn value from player-made digital assets, and empower player-owned economies that enhance the gaming experience.",West Coast (x-CA)
Nanopath,https://nanopathdx.com/,"Targeting women’s health initially and eyeing broader use cases, Nanopath has built a sensor-based tool providing granular and actionable information within a single office visit. Its diagnostic approach harnesses advances in bioengineering and nanotechnology to detect viral, bacterial, and fungal pathogens without the need for nucleic acid amplification testing.",New England
Napster,https://www.napster.com/,"Napster uses blockchain and token-based economics to bring the current Web2 music streaming economy into the Web3 era. Napster is leveraging its existing assets — including 15M users in 35 countries and 8M+ artists — to deliver compelling and exclusive benefits for artists, fans, and licensees. Napster earns subscription and ad fees, token sales, and a percentage of NFT sales & resales.",California
NavTrac,http://navtrac.com/,"NavTrac uses advanced artificial intelligence and machine learning algorithms to track containers at shipping ports and truck yards. Their platform uses computer vision to increase data quality, detect damaged loads, improve inventory management, and eliminate guard costs.",California
NeighborSchools,http://neighborschools.com/,"NeighborSchools is a childcare and educational program intended to provide parents with experienced, verified educators and childcare providers. It offers individualized care and quality in-home childcare support that's easily accessible to users.",New England
Nest Genomics,https://www.nestgenomics.com/,"Nest Genomics is a Y Combinator W22 company whose tech platform aims to integrate genetic data into patient care. Nest ingests genetic data to generate personalized care plans, which are fed into health systems’ EMRs and existing patient workflows.",New York
NeuraLight,https://neuralight.ai/,"NeuraLight is on a mission to transform the lives of millions of people impacted by neurological disorders. Its AI-driven platform accelerates and improves drug development, monitoring, and care for patients with disorders such as Alzheimer's, Parkinson's Disease, and Multiple Sclerosis. The platform’s proprietary deep-learning algorithms extract and integrate a host of digital eye-movement markers from facial videos taken with a smartphone or webcam.",Middle East
Neureality,https://www.neureality-ai.com/,"NeuReality is a start-up that designs semiconductor chips specifically for the needs of AI computations. It addresses the challenges posed by the growing deployment of AI in the cloud, edge, and fog systems.",Middle East
NeuroFlow,http://neuroflowsolution.com/,"NeuroFlow has developed an integrated platform to address behavioral health in all care settings. Their software enables healthcare professionals to deliver collaborative, measurement-based care to patients through personalized tools and resources.",Mid-Atlantic
NeuSpera Medical,http://www.neuspera.com/,"Neuspera is a clinical-stage bioelectronic medicine (electroceuticals) company developing miniature implantable devices that can be used to treat chronic and debilitating diseases. They deliver targeted, bioelectronic medicine for various conditions.",California
New Aera,http://www.tidalassist.com/,"New Aera is a medical device company that manufactures innovative products for people suffering from acute respiratory conditions. They offer respiratory therapy that increases exercise endurance, reduces breathlessness, and enables greater activity.",California
New Culture,http://newculturefood.com/,"New Culture is a food and beverage company that focuses on revolutionizing how cheese is made. They sustainably produce dairy proteins, known as casein proteins, in the lab.",California
New Era ADR,https://www.neweraadr.com/,New Era ADR has developed a fully virtual arbitration and mediation platform. Their platform enables businesses and individuals to quickly and efficiently resolve disputes with the assistance of an experienced neutral professional.,Midwest
NewLeaf Symbiotics,http://www.newleafsym.com/,"NewLeaf is an agricultural biotechnology company that is aimed at developing sustainable agriculture. They develop and research Pink Pigmented Facultative Methylotrophs (PPFMs), which are symbiotic bacteria aiding in plant germination and crop yield.",Midwest
Newmetrix,https://www.newmetrix.com/,"Smartvid.io is an AI-based risk identification platform for construction sites. Their Safety Suite enables users to observe, monitor, and predict jobsite risks in areas of project safety, productivity, and quality.",New England
NewTrul,http://newtrul.com/,"newtrul provides freight carriers with a search engine to easily search, find, and book their customers’ freight. Their platform integrates with existing shipping and brokerage technology, allowing carriers to seamlessly arrange shipments.",Midwest
Next Droid,http://nextdroid.com/,NextDroid is an intelligent machine company. Their NxD-Sled is a ‘bolt-on’ intelligent agent (comprised of hardware and software) that autonomously assesses faults of autonomous driving features.,New England
Nextiles,https://nextiles.tech/,"Nextiles blends traditional sewing techniques with innovative circuit boards. By stitching sensors within fabrics such as everyday sportswear, it can capture a broad new range of biometric and biomechanics data. Nextiles’ patented sewing technology applies circuitry directly into fabric with basic threads such as cotton, polyester, spandex, and nylon. It thereby creates a cohesive hardware / software solution to transform sensor data into actionable insights that clients can use to better train and quantify human performance.",New York
Niche,https://niche.club/,"Niche is a mobile-first, consumer infrastructure layer for DAOs (Decentralized Autonomous Organizations). Its fully native blockchain protocol enables users to build, organize, and maintain their communities. The Niche app pairs users’ interests with a variety of decentralized communities built around favorite Web3 artists, operators, and thinkers. Niche takes care of all the transactions and tokenomics, while users can conduct private discussions or enter more curated spaces for proposals or the NFTs they collectively own.",California
Nimble Collective,http://www.nimblecollective.com/,"Nimble Collective was a cloud-based animation platform that contained full end-to-end production capabilities. Its goal was to simplify and improve the often archaic, complex, and costly process of creating animation to change the way animation works.",California
Nirvana Health,http://meetnirvana.com/,"Nirvana Health’s platform aims to simplify healthcare payments in the therapy space while connecting mental health professionals with new clients. The company aims to maximize therapists’ focus on patients by relieving providers of the necessary filing, managing, and follow-up of insurance claims.",New York
Nitricity,http://nitricity.co/,"Nitricity is an energy company that is developing a system to produce carbon-free fertilizer. Their environmentally friendly process uses only air, water, and renewable electricity.",California
Noble.AI,https://www.noble.ai/,"Noble.AI combines fusion physics and deep learning to accelerate discovery in enterprise research and development. The platform uses the core physics inherent in a particular use case —at molecular, quantum, or real-world scales — to give customers unparalleled speed (more than 100x) and accuracy for their product simulations.",California
NoMad Data,http://nomad-data.com/,NoMad Data is the provider of a multi-sided data management platform. Their solution connects users with data providers and automates data search by learning from previous user queries.,New York
NomNomNow,http://nomnomnow.com/,"Nom Nom delivers premium, fresh, custom-made meals for dogs and cats directly to the doorstep of subscribers. They use made-to-order, personalized, and healthy meals for customers who want to give their pets the freshest and most nutritious food.",California
Notable Labs,http://notablelabs.com/,"Notable Labs is a drug development platform that is built to rapidly identify and advance new cancer therapeutics at a fraction of traditional costs. They enhance clinical trials with their proprietary predictive power, enabling better cancer treatments.",California
Notifi,https://notifi.network/,"Notifi simplifies communication across all Web3 messaging channels, empowering developers to better engage with their users via multichannel communications. The Notifi platform is designed with simple APIs for easy integration. It also features customizable, advanced features for dApps and Web3 applications on all blockchain platforms.",West Coast (x-CA)
Nova,https://www.novacloud.ai/,"Nova (formerly Dianthus Commerce) is developing a set of generative AI tools to protect brand integrity. Nova’s BrandGuard checks content to ensure it’s compliant with a company’s brand guidelines and style guide, while BrandGPT lets you ask questions in ChatGPT style about the brand’s content rules.",New England
NPM,http://www.npmjs.com/,"Npm hosted the world’s largest JavaScript software registry. More than 150,000 companies relied on npm’s products and services to reduce developer friction and build amazing things.",California
NuCurrent,http://nucurrent.com/,"NuCurrent is a developer of high-efficiency antennas for wireless power applications. They offer development platforms for new products, customization for existing products, and optimize their technology for power systems, modules, software, & more.",Midwest
Numerade,http://numerade.com/,"Numerade is a fully free online education platform that seeks to democratize access to extraordinary educators and content. Their platform enables teachers to easily create videos on any topic, create a playlist from the more than 250,000 existing lesson videos, track student engagement, and create weekly class recaps.",California
Nurx,http://nurx.co/,"Nurx is a telemedicine prescription and delivery platform granting users the ability to request and receive medications. Users can have medications delivered to their door without visiting medical professionals, making healthcare easy and accessible.",California
Oak9,https://oak9.io/,"Oak9 is a cybersecurity platform providing seamless cloud infrastructure security for developers. Oak9 allows DevOps teams to catch security issues before deployment of applications, cutting code review time by 50%. It also provides continuous monitoring of large cloud workloads.",Midwest
Obligo,http://myobligo.com/,"Obligo has developed a platform that relieves both landlords and renters of the security deposit burden, enabling renters to pay only if their landlord has a claim. Their platform replaces security deposits while keeping landlords secure and renters accountable. A qualified renter can create a Billing Authorization, which gives Obligo a secure, limited connection to their bank account. The tenant keeps their deposit funds, and their landlord can file a claim to charge the tenant up to the deposit amount when warranted.",New York
Ocient,http://ocient.com/,Ocient is a near-real-time database and data analytics platform for petabyte- to exabyte-scale data sets. Their solution can process billions of rows of data per second and compute the aggregate results at the rate of trillions of rows per second.,Midwest
Ockam,https://www.ockam.io/,"Ockam offers a suite of tools, programming libraries, and infrastructure to make it easy to build devices that communicate securely and privately with cloud services and IoT devices. Ockam’s developer tools apply proven cryptographic building blocks to build solutions for common IoT and edge computing problems. These tools provide functionality in multiple programming languages with secure, high-level application interfaces that are easy to use correctly and hard to misuse.",California
ODAIA,https://odaia.ai/,"ODAIA’s solution, MAPTUAL, is an AI enterprise software platform that enables companies to predict patient and physician behaviors and allocate pharmaceutical sales resources in a highly effective way. ODAIA’s pharmaceutical customers access data streams covering healthcare provider engagement, patient support programs, claims and prescription data, and population demographics. The AI then crunches this data to give users insights that help them make focus their sales efforts in a highly efficient real-time manner.",Canada
Odeko,https://odeko.com/,"Odeko’s all-in-one, smart-operations software platform optimizes supply chain solutions for smaller businesses like coffee shops and cafes. Its customer-facing app streamlines cafe operations and enables mobile ordering ahead for customer and shop owner convenience.",New York
OfferFit,https://offerfit.ai/,"OfferFit uses self-learning AI to automate the process of personalized offer experimentation, enabling marketers to test and learn much faster than when using A/B tests. Its machine-learning solution works with any data, channel, and success metric. It allows companies to scale their marketing offerings, using real-time results, in ways that can increase revenue and boost customer lifetime value.",New England
Office Otter,http://officeotter.co/,Office Otter is the developer of a centralized communication task management and on-demand insight platform. Their solution seamlessly turns communications into tasks and provides office operations managers with quantitative and qualitative insights.,California
Offsight,http://offsight.com/,Offsight is a factory-ready project management software for the modular and offsite construction industry. It allows a variety of stakeholders to manage the complete new manufacturing workflow on the factory floor and provide live delivery order statuses to clients.,California
Okera,http://okera.com/,Okera makes it easier for large enterprises to manage secure access to their data lakes. Their platform helps secure data access while managing that access across numerous business units and applications.,California
Olaris,http://olarisbor.com/,"Olaris is a precision medicine diagnostic platform that is personalized for each patient. They use a proprietary metabolite profiling platform, which is designed to provide the most suitable treatment for each patient, based on their individual case.",New England
OLIO,http://olioex.com/,Olio has developed a simple food-sharing app that enables communities to unlock the value of food that would be wasted. Their app connects neighbors with each other and local businesses so surplus food will not be thrown away. Surplus food includes food nearing its sell-by date in stores or spare homegrown vegetables. The app can also be used for nonfood household items.,England
Oliva,https://www.oliva.health/,"Oliva is an employee mental wellbeing platform. Oliva delivers on-demand therapy, coaching, classes, and content to support the mental health of a company‘s people.",Europe
Ollie,http://www.myollie.com/,"Ollie develops fresh dog food made from human-grade ingredients and sold to consumers via direct to consumer subscription models. Meal plans are tailored to each dog and sourced from family-run farms, without any artificial flavors or preservatives.",New York
OmniPanel,http://omnipanel.io/,"OmniPanel surfaces insights from customer support tickets, helping identify retention and profitability. Their SaaS analytics platform pulls key data from a client’s customer interactions, allowing business teams to improve their customer experience by quickly fixing pain points and identifying friction.",Midwest
OMNY Health,http://omnyhealth.com/,"OMNY connects patients, providers, and life sciences companies through data and insights to transform healthcare Onboard care providers, like hospital systems and specialists, provide data for all patient encounters, which OMNY then sells to life science and medical device companies.",Southeast
On Deck,http://beondeck.com/,On Deck is a space for entrepreneurial talent to explore their next move with a highly-curated community of their peers. The 10-week On Deck Fellowship creates community around a cohort of experienced founders and talented individuals in the formative stages of starting a company.,California
OnDat,https://www.ondat.io/,"OnDat (FKA Storage OS) is a cloud-native, scale-out storage platform for running containerized applications in production, either on-premises or in the cloud. OnDat’s fast, scalable storage delivers high availability, rapid application failover, replication, encryption of data, data reduction with access controls. and native Kubernetes integration.",Europe
One Rail,https://www.onerail.com/,OneRail is a final-mile freight orchestration platform. Their fullfilment solution offers a responsive delivery platform for suppliers and matches them with courier networks in real time.,South
Onescreen.ai,https://www.onescreen.ai/,"OneScreen.ai makes it easier to buy, sell, and assess results of real-world advertising, such as billboards, turning them into measurable sales mediums. Their AI-powered technology transforms out-of-home advertising implements, such as billboards, into targeted, measurable sales mediums.",New England
Onsite Dental,https://onsitedental.com/,"Onsite Dental (formally Henry the Dentist) links dental services to corporate offices through a simple, accessible mobile dental practice. The company offers state-of-the-art mobile dental services that provides polishing, repairing, whitening and crowning to its customers.",Mid-Atlantic
Oobli,https://oobli.com/,"Oobli (formerly Joywell Foods) is a food technology & consumer goods company developing complex and functional proteins designed to be healthy alternatives to sugar and artificial sweeteners. The company leverages precision fermentation to unlock the power of plant-based, sweet proteins for use in favorite foods — but with far fewer calories and no glycolic affect or health unknowns.",California
Op3n,https://op3n.world/,"Op3n is a first-of-its-kind super app that integrates all aspects of NFTs — from creation to minting to community building. OP3n empowers creators, artists, filmmakers, and musicians to fundraise directly from their fan base while also managing the creative project's community. Fans also benefit as OP3N allows them to become fractionalized investors and provides them access to VIP content through NFT and blockchain technology.",Asia
OpenComp,https://opencomp.com/,"OpenComp helps high-growth companies make total compensation-planning decisions for their businesses in a fully integrated analytics platform. OpenComp gives companies the ability to benchmark employee compensation relative to market and internal bands. It also provides workforce analytics, DEI analysis (pay inequity), professional consultation, and hiring planning.",California
OpenGov,http://www.opengov.com/,"OpenGov develops software for public sector budgeting, reporting and open data access. They also provide an easy to use visualization tool that is meant to encourage citizens’ engagement and enhance transparency.",California
OpenInvest,http://www.openinvest.co/,"OpenInvest develops technology for an easy-to-use impact investing solution. They provide custom portfolios, ESG reporting and more, with a goal to bring transparency to financial services while making socially responsible investing more accessible.",California
Openprise,http://openprisetech.com/,"Openprise is a cloud-based data automation platform that is intended to leverage open data and open web technology on a single platform. Openprise bots automate dozens of critical data management processes including data onboarding, cleansing, and more.",California
Operative Intelligence,https://www.operativeintelligence.com/,"Operative Intelligence (OI) has built a demand insights as-a-service platform for customer contact centers. OI analyzes performance at every layer of the contact center to identify and quantify which inquiries clients can automate, avoid, simplify, or promote. OI uses natural language processing, machine learning, and built-in ROI to identify opportunities that improve the customer experience and reduce costs.",California
Opsera,http://opsera.io/,"Opsera offers a software development app that automates any CI/CO toolchain, enabling organizations to accelerate their DevOps adoption and achieve peak innovation velocity. They seek to democratize DevOps by integrating tool choice and no-code automation. Opsera’s continuous orchestration platform enables developers to choose their own stack with no scripting involved.",California
Optimus Ride,http://optimusride.com/,"Optimus Ride develops self-driving vehicle technologies designed to enable safe, sustainable, and equitable mobility services in geo-fenced environments. They create customized electric and autonomous transportation solutions for geofenced locations.",New England
Oula Health,https://oulahealth.com/,"Oula is a modern maternity center that combines the best of obstetrics and midwifery care to deliver an evidence-based, personalized pregnancy experience. Oula’s collaborative medical team, welcoming clinic, and remote care platform are designed to set a new standard for pregnancy that unifies modern medicine and human intuition.",New York
Oura,http://ouraring.com/,"Oura has created a ring that monitors the wearer’s sleep patterns. The wearable’s simple, intelligent construction is packed with advanced sensors to measure body temperature, pulse rate, and overall movement, so the wearer can build an insightful baseline of information from which they can improve their sleep hygiene and long-term health.",Europe
Outbound AI,https://outbound.ai/,"Outbound Ai is developing voice robotic process automation that assists and automates back-office healthcare work. Its conversational voice agents relieve healthcare staff from time-consuming, routine, and task-driven phone calls and other communications, saving time and money while improving quality.",West Coast (x-CA)
Outlier,https://outlier.bet/,"Outlier (formerly Colorcast) is a sports betting platform where bettors can make data-driven decisions by comparing historic performance data, injury reports, insights, sportsbook odds, and more alongside available bets. Bettors can seamlessly execute their picks on FanDuel, DraftKings, BetMGM, or Caesars, in just two clicks.",South
Outlogic,http://outlogic.io/,"Outlogic is a provider of location data for the retail, real estate and financial markets. Outlogic has exemplified high standards and best practices for the collection and use of location data while still allowing companies to develop disruptive tools built on a foundation of quality data.",Mid-Atlantic
Overview,https://overview.ai/,"Overview’s inspections systems are built with deep learning technology that provides state-of-the-art AI solutions to improve factories’ underlying manufacturing operations. AI and image capture are integrated in every step of manufacturing, detecting defects on factory lines to help Overview’s customers be more productive and create less waste.",California
Own Up,http://ownup.com/,Own Up is an online home loan marketplace designed to effectively connect home buyers to home mortgage lenders. They have a network of top-rated lenders and they aim for objectivity when finding users multiple offers.,New England
Oxygen,http://oxygen.us/,"Oxygen is a financial service that enables fair payments to contractors and gives them easy access to affordable painless loans. They offer frictionless credit for freelancers, insights for freelancers, and complete financial pictures and projections.",California
Ozone,http://ozone.ai/,"Ozone is a data privacy company that offers users free mobile tools to sync, organize, and monetize their personal internet data. They enable users to protect and encrypt their data while creating a secondary market for users to monetize their anonymized data by selling to trusted partners such as advertisers and merchants.",New York
Pacaso,https://pacaso.com/,"Pacaso makes buying, owning and selling a vacation home easier and more affordable through 1/8th fractional ownership. Pacaso reduces the cost and hassle of vacation home ownership by splitting properties among 8 owners. Pacaso provides integrated financing, upscale interior design, professional property management, and simple scheduling to enable seamless co-ownership.",California
Pact,https://www.thepact.com/,"PACT has developed adaptive health and fitness hardware and software solutions to make the muscle recovery process for athletes more effective. They offer active recovery solutions that track users’ muscle profiles and respond in real time to stimulate the recovery process. Their solutions provide a highly customized solution to each individual’s muscles, helping athletes of all abilities to perform at their peak, feel better, and live longer.",New England
Palenca,https://palenca.com/,"Palenca has developed an online document management software that helps companies in Latin America verify employment data and identity. Palenca’s software enables companies to run background checks and provide financial services for customers such as financial institutions, recruiters, and insurance companies.",South/Central America
Paloma,http://getpaloma.com/,Paloma is a marketing software platform that turns the Messenger app into a sales channel. They develop personalized and conversational shopping experiences for customers with higher conversion rates and lower acquisition costs.,New York
Panorama Education,http://panoramaed.com/,Panorama provides a SaaS platform that gives educators tools and data they need to act on and improve student and school outcomes. Their platform measures factors related to social-emotional learning and student success in order to improve equity in schools and help educators improve core student outcomes.,New England
Parachute Health,http://parachutehealth.com/,"Parachute Health is an ePrescribing platform that allows transparent, seamless coordination of durable medical equipment and healthcare supplies. They offer an efficient way to order medical equipment and tools, improving the quality of patient care.",New York
Parallel Markets,http://parallelmarkets.com/,Parallel Markets is building a portable identity solution for accredited investors. They provide a one-time accreditation with enhanced security and identity control that eliminates the need for repetitive accreditation across multiple platforms.,New York
Pariti,https://pariti.io/,"Pariti has built a community-led marketplace for entrepreneurs in early-stage startups to raise capital and grow their businesses, plus provides expert freelancers with a platform to develop their careers. The company’s platform includes a hub where entrepreneurs can find experts, obtain actionable feedback on pitch materials, and apply to investors; a service matching founders with experts and investors; and a tool where investors can source and manage deals.",Africa
Parlor,http://getparlor.com/,"Parlor is a loan-to-own platform for customers to access and purchase art from leading art galleries. The company hangs, insures, and picks up each piece at the end of the loan — or users can elect to buy the art, with all fees going towards ownership.",New York
Paro,http://paro.io/,"Paro has developed an AI-powered platform to match companies with finance experts from its vetted network of remote freelancers. Their platform analyzes client needs and provides a precise match with the expertise the client requires — whether it’s an accountant, auditor, analyst, bookkeeper, or other professional. Clients can easily find the right finance skills and experience to fulfill their needs and achieve their goals.",Midwest
